subject_id	subject_label	object_id	predicate_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	NCIT:C84606	MONDO:equivalentTo	CADASIL Syndrome	semapv:UnspecifiedMatching					
MONDO:0000919	ampulla of vater cancer	NCIT:C3536	MONDO:equivalentTo	Malignant Ampulla of Vater Neoplasm	semapv:UnspecifiedMatching					
MONDO:0000920	duodenum cancer	NCIT:C9328	MONDO:equivalentTo	Malignant Duodenal Neoplasm	semapv:UnspecifiedMatching					
MONDO:0000929	balloon cell malignant melanoma	NCIT:C4227	MONDO:equivalentTo	Balloon Cell Melanoma	semapv:UnspecifiedMatching					
MONDO:0000930	nodular malignant melanoma	NCIT:C4225	MONDO:equivalentTo	Cutaneous Nodular Melanoma	semapv:UnspecifiedMatching					
MONDO:0000951	thymus lymphoma	NCIT:C6451	MONDO:equivalentTo	Thymic Lymphoma	semapv:UnspecifiedMatching					
MONDO:0000956	small intestine cancer	NCIT:C7523	MONDO:equivalentTo	Malignant Small Intestinal Neoplasm	semapv:UnspecifiedMatching					
MONDO:0000986	pleurisy	NCIT:C26860	MONDO:equivalentTo	Pleuritis	semapv:UnspecifiedMatching					
MONDO:0001016	epididymis cancer	NCIT:C3558	MONDO:equivalentTo	Malignant Epididymal Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001028	acute pericementitis	NCIT:C34354	MONDO:equivalentTo	Acute Periodontitis	semapv:UnspecifiedMatching					
MONDO:0001056	gastric cancer	NCIT:C9331	MONDO:equivalentTo	Malignant Gastric Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001082	lymph node cancer	NCIT:C35812	MONDO:equivalentTo	Malignant Lymph Node Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001091	lipoma of colon	NCIT:C5493	MONDO:equivalentTo	Colon Lipoma	semapv:UnspecifiedMatching					
MONDO:0001093	colonic lymphangioma	NCIT:C5500	MONDO:equivalentTo	Colon Lymphangioma	semapv:UnspecifiedMatching					
MONDO:0001096	mediastinum ganglioneuroblastoma	NCIT:C6627	MONDO:equivalentTo	Mediastinal Ganglioneuroblastoma	semapv:UnspecifiedMatching					
MONDO:0001100	hypertrophy of breast	NCIT:C3125	MONDO:equivalentTo	Breast Hypertrophy	semapv:UnspecifiedMatching					
MONDO:0001128	nasal cavity cancer	NCIT:C4918	MONDO:equivalentTo	Malignant Nasal Cavity Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001162	impulse control disorder	NCIT:C34723	MONDO:equivalentTo	Impulse-Control Disorder	semapv:UnspecifiedMatching					
MONDO:0001187	urinary bladder cancer	NCIT:C9334	MONDO:equivalentTo	Malignant Bladder Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001188	esophagus lymphoma	NCIT:C5687	MONDO:equivalentTo	Esophageal Lymphoma	semapv:UnspecifiedMatching					
MONDO:0001224	Angelucci syndrome	NCIT:C34353	MONDO:equivalentTo	Acute Atopic Conjunctivitis	semapv:UnspecifiedMatching					
MONDO:0001235	appendix cancer	NCIT:C9333	MONDO:equivalentTo	Malignant Appendix Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001252	Plummer disease	NCIT:C35171	MONDO:equivalentTo	Toxic Nodular Goiter	semapv:UnspecifiedMatching					
MONDO:0001256	arteriovenous hemangioma/malformation	NCIT:C2882	MONDO:equivalentTo	Arteriovenous Malformation/Hemangioma	semapv:UnspecifiedMatching					
MONDO:0001261	Mobitz type II atrioventricular block	NCIT:C62018	MONDO:equivalentTo	AV Block Second Degree Mobitz Type II	semapv:UnspecifiedMatching					
MONDO:0001269	scleral disorder	NCIT:C79717	MONDO:equivalentTo	Sclera Disorder	semapv:UnspecifiedMatching					
MONDO:0001288	endometriosis of rectovaginal septum and vagina	NCIT:C128064	MONDO:equivalentTo	Vaginal Endometriosis	semapv:UnspecifiedMatching					
MONDO:0001293	subglottis cancer	NCIT:C3546	MONDO:equivalentTo	Malignant Subglottis Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001309	oculomotor nerve paralysis	NCIT:C27597	MONDO:equivalentTo	Cranial Nerve III Palsy	semapv:UnspecifiedMatching					
MONDO:0001314	chondrocalcinosis	NCIT:C34955	MONDO:equivalentTo	Pseudogout	semapv:UnspecifiedMatching					
MONDO:0001322	pericardium cancer	NCIT:C4567	MONDO:equivalentTo	Malignant Pericardial Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001325	penile cancer	NCIT:C7547	MONDO:equivalentTo	Malignant Penile Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001340	heart cancer	NCIT:C3548	MONDO:equivalentTo	Malignant Cardiac Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001356	iron deficiency anemia	NCIT:C84484	MONDO:equivalentTo	Iron-Deficiency Anemia	semapv:UnspecifiedMatching					
MONDO:0001358	bronchial disorder	NCIT:C34439	MONDO:equivalentTo	Bronchospasm	semapv:UnspecifiedMatching					
MONDO:0001371	protein-energy malnutrition	NCIT:C34952	MONDO:equivalentTo	Protein Energy Malnutrition	semapv:UnspecifiedMatching					
MONDO:0001398	ureter benign neoplasm	NCIT:C3617	MONDO:equivalentTo	Benign Ureter Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001400	schwannoma of ureter	NCIT:C6162	MONDO:equivalentTo	Ureter Schwannoma	semapv:UnspecifiedMatching					
MONDO:0001402	vaginal cancer	NCIT:C7410	MONDO:equivalentTo	Malignant Vaginal Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001403	labium majus cancer	NCIT:C7638	MONDO:equivalentTo	Malignant Labia Majora Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001407	tracheal cancer	NCIT:C9346	MONDO:equivalentTo	Malignant Tracheal Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001415	atrophy of testis	NCIT:C123259	MONDO:equivalentTo	Testicular Atrophy	semapv:UnspecifiedMatching					
MONDO:0001416	female reproductive organ cancer	NCIT:C4913	MONDO:equivalentTo	Malignant Female Reproductive System Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001418	trachea sarcoma	NCIT:C6050	MONDO:equivalentTo	Tracheal Sarcoma	semapv:UnspecifiedMatching					
MONDO:0001419	trachea squamous cell carcinoma	NCIT:C4448	MONDO:equivalentTo	Tracheal Squamous Cell Carcinoma	semapv:UnspecifiedMatching					
MONDO:0001426	mediastinum neurofibroma	NCIT:C6631	MONDO:equivalentTo	Mediastinal Neurofibroma	semapv:UnspecifiedMatching					
MONDO:0001441	pica disease	NCIT:C92566	MONDO:equivalentTo	Pica Eating Disorder	semapv:UnspecifiedMatching					
MONDO:0001476	coloboma	NCIT:C98877	MONDO:equivalentTo	Coloboma of the Eye	semapv:UnspecifiedMatching					
MONDO:0001502	retroperitoneum carcinoma	NCIT:C7352	MONDO:equivalentTo	Retroperitoneal Carcinoma	semapv:UnspecifiedMatching					
MONDO:0001526	labia minora cancer	NCIT:C7637	MONDO:equivalentTo	Malignant Labia Minora Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001528	vulva cancer	NCIT:C7502	MONDO:equivalentTo	Malignant Vulvar Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001531	blood coagulation disease	NCIT:C2902	MONDO:equivalentTo	Coagulation Disorder	semapv:UnspecifiedMatching					
MONDO:0001558	Potter sequence	NCIT:C40435	MONDO:equivalentTo	Potter Syndrome	semapv:UnspecifiedMatching					
MONDO:0001577	respiratory syncytial virus infectious disease	NCIT:C3354	MONDO:equivalentTo	Respiratory Syncytial Virus Infection	semapv:UnspecifiedMatching					
MONDO:0001580	lacrimal duct cancer	NCIT:C3567	MONDO:equivalentTo	Malignant Nasolacrimal Duct Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001635	bladder squamous papilloma	NCIT:C39834	MONDO:equivalentTo	Bladder Squamous Cell Papilloma	semapv:UnspecifiedMatching					
MONDO:0001644	acute proliferative glomerulonephritis	NCIT:C35443	MONDO:equivalentTo	Post-Streptococcal Glomerulonephritis	semapv:UnspecifiedMatching					
MONDO:0001652	scrotum melanoma	NCIT:C7361	MONDO:equivalentTo	Scrotal Melanoma	semapv:UnspecifiedMatching					
MONDO:0001654	spermatic cord cancer	NCIT:C3559	MONDO:equivalentTo	Malignant Spermatic Cord Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001657	brain cancer	NCIT:C3568	MONDO:equivalentTo	Malignant Brain Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001661	background diabetic retinopathy	NCIT:C35668	MONDO:equivalentTo	Non-Proliferative Diabetic Retinopathy	semapv:UnspecifiedMatching					
MONDO:0001705	pure red-cell aplasia	NCIT:C34974	MONDO:equivalentTo	Pure Red Cell Aplasia	semapv:UnspecifiedMatching					
MONDO:0001724	supraglottis cancer	NCIT:C3545	MONDO:equivalentTo	Malignant Supraglottis Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001740	cornea squamous cell carcinoma	NCIT:C4552	MONDO:equivalentTo	Corneal Squamous Cell Carcinoma	semapv:UnspecifiedMatching					
MONDO:0001748	maxillary sinus carcinoma	NCIT:C3540	MONDO:equivalentTo	Malignant Maxillary Sinus Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001756	frontal sinus cancer	NCIT:C3542	MONDO:equivalentTo	Malignant Frontal Sinus Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001763	ethmoid sinus cancer	NCIT:C3541	MONDO:equivalentTo	Malignant Ethmoid Sinus Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001764	ethmoidal sinus neoplasm	NCIT:C4416	MONDO:equivalentTo	Ethmoid Sinus Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001778	dermoid cyst of skin	NCIT:C4632	MONDO:equivalentTo	Dermoid Cyst of the Skin	semapv:UnspecifiedMatching					
MONDO:0001779	vaginal squamous papilloma	NCIT:C6374	MONDO:equivalentTo	Vaginal Squamous Cell Papilloma	semapv:UnspecifiedMatching					
MONDO:0001789	neurofibroma of spinal cord	NCIT:C5145	MONDO:equivalentTo	Spinal Cord Neurofibroma	semapv:UnspecifiedMatching					
MONDO:0001806	vaginal squamous tumor	NCIT:C40242	MONDO:equivalentTo	Vaginal Squamous Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001854	lacrimal apparatus disorder	NCIT:C26809	MONDO:equivalentTo	Lacrimal System Disorder	semapv:UnspecifiedMatching					
MONDO:0001879	anus cancer	NCIT:C7379	MONDO:equivalentTo	Malignant Anal Neoplasm	semapv:UnspecifiedMatching					
MONDO:0001888	anus lymphoma	NCIT:C5601	MONDO:equivalentTo	Anal Lymphoma	semapv:UnspecifiedMatching					
MONDO:0001889	ovarian dysfunction	NCIT:C113351	MONDO:equivalentTo	Ovarian Failure	semapv:UnspecifiedMatching					
MONDO:0001896	obstructive hydrocephalus	NCIT:C116347	MONDO:equivalentTo	Non-Communicating Hydrocephalus	semapv:UnspecifiedMatching					
MONDO:0001910	ochronosis disorder	NCIT:C84938	MONDO:equivalentTo	Ochronosis	semapv:UnspecifiedMatching					
MONDO:0001922	pyoureter	NCIT:C35666	MONDO:equivalentTo	Ureter Abscess	semapv:UnspecifiedMatching					
MONDO:0001926	ureteral disorder	NCIT:C27148	MONDO:equivalentTo	Ureter Disorder	semapv:UnspecifiedMatching					
MONDO:0001927	pulmonary valve insufficiency	NCIT:C50848	MONDO:equivalentTo	Pulmonary Valvular Regurgitation	semapv:UnspecifiedMatching					
MONDO:0001945	postencephalitic Parkinson disease	NCIT:C34898	MONDO:equivalentTo	Postencephalitic Parkinsonism	semapv:UnspecifiedMatching					
MONDO:0001974	hemangioma of orbit	NCIT:C6245	MONDO:equivalentTo	Orbit Hemangioma	semapv:UnspecifiedMatching					
MONDO:0001975	cavernous hemangioma of orbit	NCIT:C4546	MONDO:equivalentTo	Orbit Cavernous Hemangioma	semapv:UnspecifiedMatching					
MONDO:0001977	ureteral lymphoma	NCIT:C6175	MONDO:equivalentTo	Ureter Lymphoma	semapv:UnspecifiedMatching					
MONDO:0001978	regional ureteric cancer	NCIT:C9356	MONDO:equivalentTo	Regional Ureter Carcinoma	semapv:UnspecifiedMatching					
MONDO:0001990	malignant cardiac peripheral nerve sheath neoplasm	NCIT:C5367	MONDO:equivalentTo	Cardiac Malignant Peripheral Nerve Sheath Tumor	semapv:UnspecifiedMatching					
MONDO:0001994	sphenoidal sinus cancer	NCIT:C3543	MONDO:equivalentTo	Malignant Sphenoid Sinus Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002033	cecum cancer	NCIT:C9329	MONDO:equivalentTo	Malignant Cecum Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002055	benign eccrine breast spiradenoma	NCIT:C5193	MONDO:equivalentTo	Breast Spiradenoma	semapv:UnspecifiedMatching					
MONDO:0002061	intraductal papillary breast neoplasm	NCIT:C36090	MONDO:equivalentTo	Breast Intraductal Papillary Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002071	supratentorial cancer	NCIT:C4964	MONDO:equivalentTo	Malignant Supratentorial Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002073	malignant pineal area germ cell neoplasm	NCIT:C6767	MONDO:equivalentTo	Malignant Pineal Region Germ Cell Tumor	semapv:UnspecifiedMatching					
MONDO:0002074	Behcet syndrome arthropathy	NCIT:C35225	MONDO:equivalentTo	Arthropathy in Behcet's Syndrome	semapv:UnspecifiedMatching					
MONDO:0002078	heart septal defect	NCIT:C84482	MONDO:equivalentTo	Congenital Septal Defect	semapv:UnspecifiedMatching					
MONDO:0002087	peritoneum cancer	NCIT:C3538	MONDO:equivalentTo	Malignant Peritoneal Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002090	eccrine sweat gland neoplasm	NCIT:C6796	MONDO:equivalentTo	Eccrine Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002092	small intestine leiomyoma	NCIT:C7725	MONDO:equivalentTo	Small Intestinal Leiomyoma	semapv:UnspecifiedMatching					
MONDO:0002095	vascular cancer	NCIT:C8538	MONDO:equivalentTo	Malignant Blood Vessel Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002100	cardiovascular cancer	NCIT:C114940	MONDO:equivalentTo	Malignant Cardiovascular Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002108	thyroid cancer	NCIT:C7510	MONDO:equivalentTo	Malignant Thyroid Gland Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002109	pituitary cancer	NCIT:C4769	MONDO:equivalentTo	Malignant Pituitary Gland Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002112	benign peritoneal mesothelioma	NCIT:C7354	MONDO:equivalentTo	Peritoneal Adenomatoid Tumor	semapv:UnspecifiedMatching					
MONDO:0002114	pancreas lymphoma	NCIT:C5714	MONDO:equivalentTo	Pancreatic Lymphoma	semapv:UnspecifiedMatching					
MONDO:0002117	pancreas sarcoma	NCIT:C5715	MONDO:equivalentTo	Pancreatic Sarcoma	semapv:UnspecifiedMatching					
MONDO:0002119	ossifying fibroma	NCIT:C8422	MONDO:equivalentTo	Cemento-Ossifying Fibroma	semapv:UnspecifiedMatching					
MONDO:0002140	vagina sarcoma	NCIT:C7737	MONDO:equivalentTo	Vaginal Sarcoma	semapv:UnspecifiedMatching					
MONDO:0002141	cutaneous undifferentiated pleomorphic sarcoma	NCIT:C5576	MONDO:equivalentTo	Skin Undifferentiated Pleomorphic Sarcoma	semapv:UnspecifiedMatching					
MONDO:0002142	undifferentiated pleomorphic sarcoma	NCIT:C114541	MONDO:equivalentTo	Adult Undifferentiated Pleomorphic Sarcoma	semapv:UnspecifiedMatching					
MONDO:0002145	disorder of sexual differentiation	NCIT:C103186	MONDO:equivalentTo	Sexual Differentiation Disorder	semapv:UnspecifiedMatching					
MONDO:0002149	reproductive system cancer	NCIT:C36076	MONDO:equivalentTo	Malignant Reproductive System Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002154	trichomoniasis	NCIT:C35720	MONDO:equivalentTo	Trichomonas Infection	semapv:UnspecifiedMatching					
MONDO:0002158	fallopian tube cancer	NCIT:C7480	MONDO:equivalentTo	Malignant Fallopian Tube Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002166	rectum lymphoma	NCIT:C5553	MONDO:equivalentTo	Rectal Lymphoma	semapv:UnspecifiedMatching					
MONDO:0002167	rectum malignant melanoma	NCIT:C4640	MONDO:equivalentTo	Rectal Melanoma	semapv:UnspecifiedMatching					
MONDO:0002168	rectum sarcoma	NCIT:C5548	MONDO:equivalentTo	Rectal Sarcoma	semapv:UnspecifiedMatching					
MONDO:0002178	placenta cancer	NCIT:C3555	MONDO:equivalentTo	Malignant Placental Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002194	vestibular papilloma	NCIT:C6376	MONDO:equivalentTo	Vulvar Squamous Cell Papilloma	semapv:UnspecifiedMatching					
MONDO:0002197	minor vestibular glands adenoma	NCIT:C40301	MONDO:equivalentTo	Adenoma of Minor Vestibular Glands	semapv:UnspecifiedMatching					
MONDO:0002199	benign mixed tumor of the vulva	NCIT:C40302	MONDO:equivalentTo	Vulvar Chondroid Syringoma	semapv:UnspecifiedMatching					
MONDO:0002200	eccrine mixed tumor of skin	NCIT:C4474	MONDO:equivalentTo	Chondroid Syringoma	semapv:UnspecifiedMatching					
MONDO:0002206	sweat gland cancer	NCIT:C4810	MONDO:equivalentTo	Malignant Sweat Gland Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002207	vulval Paget disease	NCIT:C4027	MONDO:equivalentTo	Vulvar Paget Disease	semapv:UnspecifiedMatching					
MONDO:0002211	B cell deficiency	NCIT:C4799	MONDO:equivalentTo	Deficiency of Humoral Immunity	semapv:UnspecifiedMatching					
MONDO:0002222	urethra leiomyoma	NCIT:C6171	MONDO:equivalentTo	Urethral Leiomyoma	semapv:UnspecifiedMatching					
MONDO:0002242	coagulation protein disease	NCIT:C27215	MONDO:equivalentTo	Coagulation Factor Deficiency	semapv:UnspecifiedMatching					
MONDO:0002243	hemorrhagic disease	NCIT:C115221	MONDO:equivalentTo	Bleeding Diathesis	semapv:UnspecifiedMatching					
MONDO:0002250	basilar artery insufficiency	NCIT:C34413	MONDO:equivalentTo	Basilar Artery Syndrome	semapv:UnspecifiedMatching					
MONDO:0002256	cervix disorder	NCIT:C40241	MONDO:equivalentTo	Cervical Disorder	semapv:UnspecifiedMatching					
MONDO:0002274	monoclonal paraproteinemia disease	NCIT:C35878	MONDO:equivalentTo	Monoclonal Paraproteinemia	semapv:UnspecifiedMatching					
MONDO:0002277	arteriosclerosis disorder	NCIT:C34403	MONDO:equivalentTo	Arteriosclerotic Cardiovascular Disease	semapv:UnspecifiedMatching					
MONDO:0002290	clitoris cancer	NCIT:C3557	MONDO:equivalentTo	Malignant Clitoral Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002297	epidermal appendage tumor	NCIT:C4463	MONDO:equivalentTo	Skin Appendage Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002300	dermis tumor	NCIT:C4475	MONDO:equivalentTo	Dermal Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002318	trachea leiomyoma	NCIT:C6049	MONDO:equivalentTo	Tracheal Leiomyoma	semapv:UnspecifiedMatching					
MONDO:0002319	phosphorus metabolism disease	NCIT:C97095	MONDO:equivalentTo	Phosphorus Metabolic Disorder	semapv:UnspecifiedMatching					
MONDO:0002327	intracranial cavernous angioma	NCIT:C5432	MONDO:equivalentTo	Intracranial Cavernous Hemangioma	semapv:UnspecifiedMatching					
MONDO:0002341	granulomatous angiitis	NCIT:C34653	MONDO:equivalentTo	Granulomatous Arteritis	semapv:UnspecifiedMatching					
MONDO:0002351	glottis cancer	NCIT:C3544	MONDO:equivalentTo	Malignant Glottis Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002352	larynx cancer	NCIT:C7484	MONDO:equivalentTo	Malignant Laryngeal Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002367	kidney cancer	NCIT:C7548	MONDO:equivalentTo	Malignant Kidney Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002376	spleen angiosarcoma	NCIT:C4564	MONDO:equivalentTo	Splenic Angiosarcoma	semapv:UnspecifiedMatching					
MONDO:0002386	mixed epithelial stromal tumor of the kidney	NCIT:C37263	MONDO:equivalentTo	Kidney Mixed Epithelial and Stromal Tumor	semapv:UnspecifiedMatching					
MONDO:0002388	intracystic papillary adenoma	NCIT:C4191	MONDO:equivalentTo	Breast Intracystic Papilloma	semapv:UnspecifiedMatching					
MONDO:0002395	renal adenoma	NCIT:C8383	MONDO:equivalentTo	Kidney Adenoma	semapv:UnspecifiedMatching					
MONDO:0002403	synovium cancer	NCIT:C6531	MONDO:equivalentTo	Malignant Synovial Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002405	hepatic vascular disorder	NCIT:C35442	MONDO:equivalentTo	Liver Vascular Disorder	semapv:UnspecifiedMatching					
MONDO:0002425	rectosigmoid junction cancer	NCIT:C7420	MONDO:equivalentTo	Malignant Rectosigmoid Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002428	protozoa infectious disease	NCIT:C34953	MONDO:equivalentTo	Protozoal Infection	semapv:UnspecifiedMatching					
MONDO:0002432	malignant neoplasm of acoustic nerve	NCIT:C4539	MONDO:equivalentTo	Malignant Vestibulocochlear Nerve Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002434	oculomotor nerve cancer	NCIT:C6995	MONDO:equivalentTo	Malignant Oculomotor Nerve Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002440	erythropoietin polycythemia	NCIT:C35434	MONDO:equivalentTo	Polycythaemia due to Excess Erythropoetin Production	semapv:UnspecifiedMatching					
MONDO:0002441	Jervell and Lange-Nielsen syndrome	NCIT:C84793	MONDO:equivalentTo	Jervell and Lange Nielsen Syndrome	semapv:UnspecifiedMatching					
MONDO:0002459	type IV hypersensitivity disease	NCIT:C3115	MONDO:equivalentTo	Type IV Hypersensitivity	semapv:UnspecifiedMatching					
MONDO:0002464	lacrimal gland cancer	NCIT:C3563	MONDO:equivalentTo	Malignant Lacrimal Gland Neoplasm	semapv:UnspecifiedMatching					
MONDO:0002486	lobular neoplasia	NCIT:C27939	MONDO:equivalentTo	Breast Lobular Neoplasia	semapv:UnspecifiedMatching					
MONDO:0002488	intraductal breast neoplasm	NCIT:C36083	MONDO:equivalentTo	Breast Intraductal  Neoplasm	semapv:UnspecifiedMatching					
